text	label
 32 Million views and counting	1
   looks like a LG Flex gone wrong	1
  iSheep bt the 4k setting is great..	1
 that thumbnail for the video appears to explain everything. Is it necessary to click play? lol	1
  20,000,000*	1
_Writer    dude this was a torture test meaning that you take it to the limit JUST FOR FUN only because-	1
“: 2,000,000 views incoming… RT : iPhone 6 Plus Bend Test -  wow	1
Damn! : “: iPhone 6 Plus Bend Test -   you still want the iPhone 6 Plus?”	1
 . if the bending is caused by tight pockets as reviews are saying, we might just have to get Momma jeans	1
“: iPhone 6 Plus Bend Test -  your iPhone5 can bend too😂😂😂	1
  The new ċPhone	1
  damn it really bend Ahh what  a complete waste of a good phone	1
 Hello! I'm from  in the Philippines. May we have your permission to use this video on our TV newscasts? Thanks!	1
  PREDICTION: Apple will blame people for sitting incorrectly and offer a plastic bumper as a fix.	1
Excellent heads up. Top video! “: iPhone 6 Plus Bend Test - 	1
  I'm getting one so we shall see	1
  The issue is not that it can bend. All phones bend under pressure. The issue is that it bends easily in ur pocket.	1
 Certainly keen to know how Apple respond to this. The iphone6 seems to be the safer option that's for sure. appleiphone6	1
"Lolol poorApple RT "": iPhone 6 Plus Bend Test - "	1
 Bend it like Beckham!! ;)	1
  you're welcome	1
  people can't wait when someone physically abuses a phone... Lol.	1
  ;_____________;	1
 Hi, may I use ca 15 secs of your video on Austrian Public TV's late night news tonite?Of course with a reference on Screen.	1
Be careful all you iPhone 6 Plus owners. “: iPhone 6 Plus Bend Test - 	1
“: iPhone 6 Plus Bend Test -  Holy shit _cook maybe we've hit the limit ???? 🙈🙈🙈🙈🙈	1
  will it bend?!	1
   what an idiot. What's next, sledgehammer/screen test?	1
" I see this, and I'm like: ""oh help"" "	1
 I guess we'll call this one BendGate	1
“: 2,000,000 views incoming… RT : iPhone 6 Plus Bend Test - 	1
 I guess I'm going to have to stop trying to bend my phones in a half.	1
 : when u applied enough force, it is bended. It is logic . Since the iPhone is the thinnest one ( lowest force)	1
.  Time to get paid.	1
   In other words, Apple are an 'easy target' for social media users since most are Samsung lovers..	1
 that was painful to watch. Just got my 6+ and will be very careful with mine	1
 ppl have a lot more faith in themselves than me running a phone w/o a case. I have never run a phone caseless. Dont trust it	1
  have you tried this on nexus 5? will it bend?	1
 Could you explain this to us?  &amp; 	1
   lol his fingers were turning purple and green. Chill bro hahah	1
This is why I love  vids, an actual useful torture test,not for the hell of it - iPhone 6 Plus Bend Test 	1
 Do you still use your iPhone 6?	1
 wow, what a high quality phone :D	1
  I had high hopes at the start, then you used your hands.  Why not measure an actual force value with science?	1
  As we saw in the Nvidia vlugs from Linus, he can bend quite far. But can you test how far?	1
 that's why you go android 😊	1
 and apple was flaunting about the thickness.	1
Design flaw? bendy 6Plus ? “: iPhone 6 Plus Bend Test-  stillonmylist weakspot wwss wearloosepants	1
  Horse shit. Do the same exact test to a Note 3, with the same level of pressure and force, it will snap and break.	1
iPhone 6 Plus Bend Test - 	1
  watching that makes me uncomfortable. Had to close it halfway through.	1
 Hi, Lewis !  Congratulation for your work and ideeas. Please bend test LG G2 and Nexus 4. Thank you..	1
 I find it shocking not to get a case as soon as you get the phone! Having a phone for 2 years, you want to look after it	1
 unofficial  will send new covers or iphone bumpers to all customers that bought iPhone 6 plus :-)	1
 do you think it would be prevented with a case?	1
 I feel sorry for all the guys who believe that this is real.	1
  it's a feature.	1
 Probably the funniest test on a phone I've ever seen	1
 alright it bends, but WILL IT BLEND?	1
 	1
"Looks like this fell short ;) "": 2,000,000 views incoming… RT : iPhone 6 Plus Bend Test - "	1
RT : iPhone6Plus Bend Test -  Bendgate	1
 Have you had the chance to look at the Experia Z3 as yet?	1
 DAYUMMM	1
 Please explain how your concluding remarks with the bent phone take place a half hour before the actual bending of the phone?	1
 wow, pretty crazy. Guess a life proof or a otter box for the 6 plus might be a good idea.	1
  mindblown 😂😂😂.. teamdroid.	1
 wana see the same on the one plus and g3.	1
 I'd still like an iPhone 6 Plus, that's not really a big deal, at least now we are aware of this.	1
. Fake Video with the time going backwards &amp; your videos all biased (anti-Apple).	1
 the iPhone 6+ that are getting bent are they in cases?	1
 you gonna do the iPhone 6 now? Planning of changing my order to the 6 from the 6 plus now lol	1
   u may need to bend a lot more phone for this follow-up. lol	1
 Almost 21 kk views of Iphone 6+ bend test, gosh you invoked panic.Lewis you are the most wanted man on the list of Apple.	1
  G Flex still looks better :P	1
 iPhone 6+: min 1:38 the time on the iPhone was 2:26, after the bend test on min 2:18 the time on the iPhone was 1:58. Why?	1
  iPhone 5s “bending in people’s pockets” from last year. 	1
  try to bend Lumia 1520, it's bigger but nothing will bend it! 😊	1
 hats a whole new level of unboxing	1
 BendGate	1
 The question is - will it blend?	1
Does this apply to the iPhone 6 as well? Since it's smaller...“: iPhone 6 Plus Bend Test - 	1
  poor iphone, rip	1
Malleable aluminum bends 😧“: iPhone 6 Plus Bend Test -  	1
 the iPhone 6 Flex?	1
  Do we call the gold version banana phone?	1
 did u try to bend it back? No you did not!!!	1
 daaaaamm	1
 	1
 Lew, is your phone working now, cause the German video claims it was O-O-O afterwards	1
😳😨😱 RT “: iPhone 6 Plus Bend Test - 	1
 you know what's funny youre video is mentioned  in the news down here in the netherlands	1
  Do people have similar experience with the M8? Maybe the curved back helps opposed to the flat back.	1
Dengan curved edges kak _j  “: iPhone 6 Plus Bend Test - 	1
  I wonder if the iPhone 6 bends too...	1
"2,000,001. "": 2,000,000 views incoming… RT : iPhone 6 Plus Bend Test - "	1
 curved displays! 😂	1
  approaching 5 million views...	1
  People have done worse things to the One/m8 and it didn't deflect like this. It took minimal effort to break the phone.	1
 People are just putting it in their pocket, or holding it, the wrong way... ;)	1
"  ""will it bend?"" yes, yes it does."	1
LG did the whole Flex thing years ago, Apple is late to the bendable phone's game!  	1
 The bend test can be a new trend	1
   lol:-).exactly:-)	1
 _Fua1 	1
 5M Views WOW. Congrats!	1
 That does not look good, but why does the time change to an earlier time in your wrap up, did you bend two? :/	1
“: iPhone 6 Plus Bend Test -   you still want the iPhone 6 Plus?	1
 that's really frustrating	1
 Its not who did it 1st,its who did it the best lewftw	1
  I wouldn't dare to bend my plastic lg g2 like this. But anyway, does it blend?	1
    Just like your LG G FLEX test..	1
 You got it all wrong, that was the new wearable by Apple, it's called iBend!	1
  you people don't get that it takes a few shots to get a video perfect.... that's youtube..	1
 now your iphone 6 plus is bent can you give it to me now.. thanks	1
  haha you said 2 million +. I don't think you expected 38 million +.	1
  the new iPhone Flex just what I have been waiting for	1
RT  iPhone 6 Plus Bend Test - 	1
The new coronavirus CANNOT be transmitted through mosquito bites.Source:  	0
To date there has been no information nor evidence to suggest that the new coronavirus could be transmitted by mosquitoes. The new coronavirus is a respiratory virus which spreads primarily through droplets generated when an infected person coughs or sneezes.	0
  How long does the virus survive on surfaces for? 😳	0
  Cancer causing of course.	0
  Thank you, do you have a source for that?	0
To all those people who said “COVID-19 is just like the flu”...🙄🤬. 	1
 People also, very unhelpfully, said that to me when I couldn’t eat, stand or talk with it. Hope you stay well, lovely lady x	1
 Sam!! I had no clue you are experiencing symptoms. Are you okay? Please get well and know I’m praying for you! Ughh this sucks 😢. Sending you the BIGGEST hug and so much love 💕	1
 Maybe direct that at Monique because she seems to think people are getting sick because of 5G instead	1
  Hi name was Roger Rodas	0
 you re indeed correct	0
  RIP Roger Rodas driver of the fatal accident involving Paul W. Roger was a Pirelli Challenge series drover	0
“: R.I.P to the driver that died with Paul Walker that no one cares about because he wasn't famous.”	0
 _cox Sad day for al'l blessing to the drivers family' and Pauls what  a waste of talent.God rest there  souls	0
 from fast n furious	0
“: R.I.P to the driver that died with Paul Walker that no one cares about because he wasn't famous.”	0
“: R.I.P to the driver that died with Paul Walker that no one cares about because he wasn't famous.”	0
“: R.I.P to the driver that died with Paul Walker that no one cares about because he wasn't famous.”that's what I was saying	0
“: R.I.P to the driver that died with Paul Walker that no one cares about because he wasn't famous.”	0
  Rodas(driver) became friend with Walker after meeting at a race track. R.I.P Rodas	0
“: R.I.P to the driver that died with Paul Walker that no one cares about because he wasn't famous.”	0
  considering all the money that man made and how well his family is off I'm sure it doesn't bother him.	0
“: R.I.P to the driver that died with Paul Walker that no one cares about because he wasn't famous.”	0
 Amen!	0
This. RT“: R.I.P to the driver that died with Paul Walker that no one cares about because he wasn't famous.”	0
“: R.I.P to the driver that died with Paul Walker that no one cares about because he wasn't famous.”	0
“: R.I.P to the driver that died with Paul Walker that no one cares about because he wasn't famous.”	0
“: R.I.P to the driver that died with Paul Walker that no one cares about because he wasn't famous.”	0
“: R.I.P to the driver that died with Paul Walker that no one cares about because he wasn't famous.”	0
“: “: R.I.P to the driver that died with Paul Walker that no one cares about because he wasn't famous.””👏😔	0
“: R.I.P to the driver that died with Paul Walker that no one cares about because he wasn't famous.”	0
RT : R.I.P to the driver that died with Paul Walker that no one cares about because he wasn't famous.	0
Totally. RT “: R.I.P to the driver that died with Paul Walker that no one cares about because he wasn't famous.”	0
“: R.I.P to the driver that died with Paul Walker that no one cares about because he wasn't famous.”	0
“: R.I.P to the driver that died with Paul Walker that no one cares about because he wasn't famous.”	0
RT “: R.I.P to the driver that died with Paul Walker that no one cares about because he wasn't famous.”	0
  yep!	0
“: R.I.P to the driver that died with Paul Walker that no one cares about because he wasn't famous.”	0
DEEP RT  R.I.P to the driver that died with Paul Walker that no one cares about because he wasn't famous	0
 he is a former race car driver also! I think he's famous but not like paul walker	0
 take it easy. No hard feelings	0
“: R.I.P to the driver that died with Paul Walker that no one cares about because he wasn't famous.” stupid ass tweet	0
 _obeirne11 he was famous. Roger Rodan was a former pro driver and did a lot of charity work. Sad sad day	0
 he actually was in the racing world but yeah I get what your saying  only one that reported about the driver	0
“: R.I.P to the driver that died with Paul Walker that no one cares about because he wasn't famous.”	0
“: R.I.P to the driver that died with Paul Walker that no one cares about because he wasn't famous.”	0
  word up foreal	0
 kery should be going to hancock ny or buffalo to the best stret madrassa, not france after all the real leaders are gone home	1
  Fundamentalists  not extremists..words have meanings	1
 this was a militant atheist false flag. look at number 3 paragraph 2 of this report. 	1
 hope this shows the police that they are not safe. Their masters will turn on them. Cops need to side with us not the elite.	1
 Yeah, hmmm . . . another whack-cident? And the forensic analysis probably ignores missing or anomalous blood spatters, etc.	1
 why is the  website still not reporting this? Is his tragic death not as newsworthy as the rest?	1
 How convenient..	1
'Madden 15' predicted the Patriots would win 28-24. Which is exactly what happened. 	0
"  They saw the ""leaked"" memo...."	0
  crazy !!!!	0
“: 'Madden 15' predicted the Patriots would win 28-24. Which is exactly what happened.  wow	0
Witchcraft ! “: 'Madden 15' predicted the Patriots would win 28-24. Which is exactly what happened. 	0
“: 'Madden 15' predicted the Patriots would win 28-24. Which is exactly what happened.  what?	0
wow “: 'Madden 15' predicted the Patriots would win 28-24. Which is exactly what happened. 	0
Nobody knows if you can get COVID more than once. Nobody knows if herd immunity works or doesn’t. Nobody knows if they’ve had it and were asymptomatic. AIDS doesn’t have a vaccine. The flu vaccine doesn’t work. What is our plan here? 	0
 There's not enough data for COVID-19 to make a reliable judgement on immunity, but this may provide a clue. 	0
 Our plan is wearing masks! How difficult are we making this? Look at the numbers for all East/South-East Asian countries. I live in Thailand. People make so much fun of Americans refusing to wear masks. Even before covid masks were not uncommon here.	0
With mosquito season right around the corner, you might be wondering if it's possible for mosquitoes to spread coronavirus. According to the , the new coronavirus CANNOT be transmitted through mosquito bites!Learn more ➡️  	0
Please continue practicing social distancing and staying home to protect yourself, your family and your community from the spread of COVID19.	0
Visit the ’s coronavirus website for:⚠️ Pennsylvania case numbers and updates🛡 The latest safety guidance👨‍⚕️ Testing information🏡 What you can do to stop the spread🌐 Translated resources✅ And more➡️ StayCalmStayHomeStaySafe	0
Walmart donates $10,000 to support Darren Wilson, but won't give Tracy Morgan a penny for the accident their company caused. BoycottWalmart	1
_TreyG Is this a joke? Did Walmart really donate $10k to Darren Wilson? Can you link an article?  Because that's fucking outrageous.	1
_TreyG Tracy Morgan and the other passengers. Abhorrent company.	1
_TreyG  Had not heard about their odd donation to killer cop. Another reason not to go in a WalMart. BoycottWalmart	1
_TreyG 19 hours of searching and no legit source. Maybe it's time to pull down the misinformation.	1
 _TreyG only source I have been able to find is protesters holding signs saying it.  It looks like false info to me.	1
_TreyG can you give me a reference on Wal-Mart donation to Wilson fund? Want to show it to others  BoycottWalmart	1
_TreyG I don't believe it, I want an article, I legit one. That's a pretty ballsy move by Walmart, one I think they wouldn't take.	1
_TreyG  Why the heck would Walmart donate to Darren Wilson? Of all times to be charitable! BoycottWalmart	1
_TreyG . Link please!	1
47 days after his plane was shot down over Ukraine, MH17 pilot laid to rest  	1
  In the end we will remember not the word of our enemies,but silence of our friends,R.I.P great man!!!MH17	1
RT “: 47 days after his plane was shot down over Ukraine, MH17 pilot laid to rest  	1
 Rest in peace	1
MT : 47 days after his plane was shot down over Ukraine MH17 pilot laid to rest  	1
Is Covid-19 airborne?The virus that causes COVID-19 is mainly transmitted through droplets generated when an infected person coughs, sneezes, or speaks. These droplets are too heavy to hang in the air. They quickly fall on floors or surfaces.Youth4impact KeepAkuseSafe❗ 	0
You can be infected by breathing in the virus if you are within 1 metre of a person who has COVID-19, or by touching a contaminated surface and then touching your eyes, nose or mouth before washing your hands.Please STAY Home and keep Akuse safe.Youth4impact KeepAkuseSafe	0
 	0
How should I greet another person to avoid catching the new coronavirus?To prevent COVID19 it is safest to avoid physical greetings include a wave, a nod, or a bow.➡️ 	0
Avoid shaking hands!!! Respiratory viruses can be passed by shaking hands and touching your eyes, nose and mouth.Greet people with a wave, a nod, or a bow instead! KnowTheFacts: ➡️COVID19 coronavirus 	0
KnowTheFacts on COVID19. Taking a hot bath does not prevent the new coronavirus disease.The best way to protect yourself against COVID-19 is by frequently cleaning your hands.➡️ 	0
 Namaskar	0
Can COVID-19 be caught from a person who has no symptoms?The main way the disease spreads is through respiratory droplets expelled by someone who is coughing. The risk of catching COVID-19 from someone with no symptoms at all is very low.	0
HOW DOES COVID-19 SPREAD?🤧 People can catch COVID-19 from others who have the virus. 💦 The disease can spread from person to person through small droplets from the nose or mouth which are spread when a person with COVID-19 coughs or exhales.	0
🥄 These droplets land on objects and surfaces around the person. 👈 Other people then catch COVID-19 by touching these objects or surfaces, then touching their eyes, nose or mouth. ↔️ People can also catch COVID-19 if they breathe in droplets from a person with COVID-19 who	0
coughs out or exhales droplets. This is why it is important to stay more than 1 meter (3 feet) away from a person who is sick.WHO is assessing ongoing research on the ways COVID-19 is spread and will continue to share updated findings.	0
Can the virus that causes COVID-19 be transmitted through the air?Studies to date suggest that the virus that causes COVID-19 is mainly transmitted through contact with respiratory droplets rather than through the air.	0
However, many people with COVID-19 experience only mild symptoms. This is particularly true at the early stages of the disease. It is therefore possible to catch COVID-19 from someone who has, for example, just a mild cough and does not feel ill.  WHOWhatsapp	0
Are hand dryers effective in killing the new coronavirus? 	0
Ayo kita patahkan mitos menyesatkan terkait COVID19. Sebarkan fakta-fakta berikut yang bersumber dari   Thread	0
Can an ultraviolet disinfection lamp kill the new coronavirus? 	0
How effective are thermal scanners in detecting people infected with the new coronavirus? 	0
Can spraying alcohol or chlorine all over your body kill the new coronavirus? 	0
Do vaccines against pneumonia protect you against the new coronavirus? 	0
Can regularly rinsing your nose with saline help prevent infection with the new coronavirus? 	0
Can eating garlic help prevent infection with the new coronavirus? 	0
Does the new coronavirus affect older people, or are younger people also susceptible? 	0
Are antibiotics effective in preventing and treating the new coronavirus? 	0
Are there any specific medicines to prevent or treat the new coronavirus? 	0
   _Vetnar       If you can't stop it, what is the purpose of slowing it, especially considering the vast majority of people except elderly or already extremely ill get over it without issue? Shouldn't we speed it up, protect the vulnerable and get to  herd immunity?	0
AZ CITIES &amp; FACE MASK MANDATES:Tempe😷Tucson😷 Flagstaff😷Casa Grande😷Scottsdale😷 Avondale😷Nogales😷 Yuma😷 El Mirage🙅🏽‍♀️Cave Creek🙅🏽‍♀️Queen Creek🙅🏽‍♀️Bullhead city🙅🏽‍♀️🗳Phoenix, Mesa, Chandler, Glendale, Goodyear, and Gilbert are among cities that will vote today.	0
9 a.m. PHX Vote includes exceptions:• Anyone who shouldn't wear one due to medical reasons• kids under six• religious beliefs• eating at a restaurant• exercising outdoors • organized team sports other physical activities • dental services or medical treatments	0
LEADING WITH EDUCATION:  hopes fines and tickets handed out by  will be the last resort if masks are NOT worn. Zuercher hopes warnings can be given out sending a clear message.  	0
MASK ENFORCEMENT:  says a special squad of  school rescource officers will be patrolling to enforce the potential mask mandate the city council is voting on this morning. (Since school is out of session)  	0
_Vetnar        Awesome Phx, give out citations and fines to folks who havent worked, work shorter hours due to COVID, can pay bills, or find masks. Im sorry but dish towels and bandanas dont stop viruses!!!	0
 _Vetnar       Not sure about dish towels, but there’s plenty of new data showing how face coverings are very effective at SLOWING the spread. Nothing will stop this virus, but if we can slow it down, that’s what we should do!	0
  _Vetnar       Then let’s open everything up Mike. If these masks work, why not open up 100%. You always say we gotta be just as aggressive in opening up as we were in shutting down. I’ll wear the mask but let’s open up AZ!	0
  _Vetnar       We would love for everything to be open, so we can all go to a Cardinals game or go out to lunch! But again, masks won’t STOP the virus, just SLOW it. People still need to be vigilant and wear masks and social distance from others.	0
   _Vetnar       There may not be any herd immunity. Folks who have had it and recovered are getting it again. There may never be a vaccine if folks are susceptible to it more than once	0
Dearbornistan.   	1
  eeek!!! thanks for the correction!	1
 it is not ISIS rally,  it was Shias rally against ISIS, those ppl fighting ISIS in Iraq &amp; Syria	1
 we better turn in our guns so they can't kill us!	1
  ARE YOU FUCKING KIDDING ME ,ARE YOU FUCKING KIDDING ME	1
 wheres msm?	1
 _Peoples_ Is there media or press coverage somewhere of this?	1
  this is not true, please stop RT it	1
 I live  in MI.	1
 Hannity oreillyfactor Unbelievable. ..  how can this country that used to b so great falter. FOXNEWS realdonaldtrump	1
  message to Americans in area should be: clear out immediately. Dearborn will not exist tomorrow.	1
    I been singin dat song all day !  Thanks!!!!!	1
_9 You know you are so ignorant garbage	1
. FACT: taking a hot bath does not prevent the new coronavirus disease 3/ 	0
THREAD: There have been a lot of misconceptions swirling around about what is or isn’t true regarding the CoronavirusOutbreak.Always check with trusted sources and medical experts. Here are some myth-busters on COVID-19 directly from  👇1/ 	0
. FACT: cold weather and snow cannot kill the new COVID19 coronavirus 2/ 	0
. FACT: the new coronavirus cannot be transmitted through mosquito bites 4/ 	0
. FACT: hand dryers are not effective in killing the new coronavirus 5/ 	0
. FACT: UV lamps should not be used to sterilize hands or skin 6/ 	0
. FACT: thermal scanners are effective in detecting people who have developed a fever due to coronavirus 7/ 	0
. FACT: spraying alcohol or chlorine all over your body will not kill viruses that have already entered your body 8/ 	0
. FACT: vaccines against pneumonia do not provide protection against the new coronavirus 9/ 	0
. FACT: there is no evidence that regularly rinsing the nose with saline has protected people from infection with the new coronavirus 10/ 	0
. FACT: while garlic is a healthy food, there is no evidence that eating it has protected people from the new coronavirus 11/ 	0
. FACT: people of all ages can be infected by the new coronavirus 12/ 	0
. FACT: antibiotics do not work against viruses, only bacteria 13/ 	0
. FACT: to date there is no specific medicine to prevent or treat the new coronavirus 14/END 	0
  Taking a hot bath or shower may not kill the virus but it sure is one step of practicing good hygiene.	0
  For the love of god, please tell me no one actually thinks this 🙄🤦🏻‍♂️	0
  How bout a hot tub or sauna? Lol	0
  You mean to tell me ppl bathe in cold/lukewarm water? 🤦🏾‍♀️	0
  Well a bath is a certainly a stress reducer. Albeit good for the immune system which in turn can defend better against diseases and   the common cold.	0
  No shit Sherlock	0
- how does covid-19 spread? (cont.; parts 3-4)- is covid-19 the same as SARS? 	0
Q&amp;A on coronaviruses (COVID-19)9 March 2020 | Q&amp;ABy World Health Organization (WHO)source link: coronavirus COVID19 Covid_19PH Covid_19 	0
- what is a coronavirus?- what are the symptoms of COVID-19?- how does covid-19 spread? (parts 1&amp;2) 	0
- how to put on, use, take off and dispose of a mask?- how long is the incubation period for covid-19?- how long does the virus survive on surfaces? 	0
- is it safe to receive a package from any area where covid-19 has been reported?- is there anything i should not do? 	0
"  _rami ""Do vaccines against pneumonia protect you against the new coronavirus?No."""	0
 _rami Let me it more clear for you:	0
 _rami I'm going by the World Health Organization, dumbass.  It's only 2.2 times more infectious than AVERAGE flu strains.  Please stop buying into hysteria.OH and do you know why CORVID (named after the Bird Flu family of diseases/viruses) is lethal?  It develops into pneumonia.	0
 _rami Remember what I said about preventative medicine?  We don't have a vaccine for CORVID-19 but we do have ways to prevent and treat pneumonia.Which is what Italy was NOT doing.Which is one reason why so many people died when doctors sent them home in Nov and December of 2019.	0
  _rami Italy didn’t give childhood pneumonia vaccines until recently. A point worth noting The US started in the 90s 	0
  _rami You do not know that for a fact neither do I. What we know is that Coronavirus causes serious pneumonia	0
  _rami You realize i linked the world health organization right?	0
" No. Pls refer to WHO website: ""Can I catch COVID-19 from my pet?No. There is no evidence that companion animals or pets such as cats and dogs have been infected or could spread the virus that causes COVID-19."" "	0
Many ways to cuddle 	0
Selena's killer &amp; former fan club president will NOT be released early from prison!  	1
 Almost 20 yrs soon. So missed. 😔	1
 good for her	1
 	1
 	1
“: Selena's killer will NOT be released early from prison!    FYI 😜	1
 	1
 that bitch should die in jall	1
 her ass needs to rot in jail😡😡	1
 good.	1
 AMEN ... It got really ugly on FB with fellow Selena Fans .. Angry as hell .. Glad it wasn't true.	1
 thank god!!! She should rot in there till she dies!!!	1
  THANK THE LORD	1
 ... Let her rot in hell!	1
 THANK GOD	1
“: Selena's killer &amp; former fan club president will NOT be released early from prison!  sheisty bitch	1
 total sociopath	1
Poll:  pulls even with  in New Hampshire after debate  	1
"    ""repeat a lie blah blah blah you know how the Goebbels quote goes"""	1
   not according to your website poll.  I hope your stock plummets for publishing lies as a news source.	1
   Boycott CNN! Bernie2016	1
   stop counting dollars and start counting sense.   You're influencing opinions.. And that's not your job.	1
   Voice of the voter...Consumers want more Bernie air time!!!	1
   Female president. .. ready to gooo	1
"   ""Terrible dirge""...they should look at  reforms interestingly reliable Kasich4Us"	1
   	1
   CNN is full of shit	1
Exit stage left RT :    a socialist &amp;amp; a criminal walk into a bar...who pays?	1
   shouldn't trust cnn after they tried to do that shady poll thing	1
   hmmm?  	1
   - isn't it time for the media to ask about Bernie getting out the way they do to Trump.	1
   Americanos, la Sra Clinton gobernará esa gran nación como nadie jamás lo ha hecho.-	1
   watching in UK. Bernie's speech about E mails to Hilary. It was a,lovefest	1
   yeah that'll happen when you have a media bias towards hillary and declare her winner when she wasnt.	1
   she always does that pointing thing... she's pointing at nobody, it's an old move.	1
    I BELIEVE NOTHING FROM THE NETWORK OF CNN TIME WARNER. 	1
     	1
   Another made up poll CNN??? BOYCOTT BOYCOTT BOYCOTT BOYCOTT BOYCOTT BOYCOTT feelthebern bernie2016	1
   a socialist &amp; a criminal walk into a bar...who pays?	1
   Bernie was the clear winner of the DemDebate. You cannot suppress the truth. BoycottCNN	1
 I didn't get the memo that CNN was listening to polls anymore? Isn't NH just young voters on that BS called social media?	1
   Media lies.	1
     hello	1
 @(.v.  cr	1
 yeah, no. I call bullshit.	1
   CNN we are onto your bullshit our eyes are open!	1
    says CNNiscorrupt  the experts on media manipulation.	1
    Wait, Ted Cruz is in a bar with Bernie? Well it would probably be Bernie. A Rep paying? Haha	1
   that's only because she performed a ritual including bills you know what last night!	1
   Haha! Bullshit. FeelTheBern	1
   	1
   And neither one will be able to be the Republican nominee.	1
   honestymatters          itsmy$$$notyours	1
   Didn't think it was possible for me to think less of Time-warner, but you pulled it off. Good job guys.	1
   two great minds, Hillary for the win	1
   Before or after you lied to the American people about Hillary winning the debate?	1
   Funny how a Clinton News Network poll finds that result. DemDebate	1
   lol you've lost all cred to post anything about this.  Poll: CNN close to being FoxNews CNNisCorrupt	1
   really Time Warner? We see through you.	1
   There is a  or  joke in there somewhere...	1
   now wait, what happened to this poll though 😴😴😴 	1
   why should I believe anything you say CNN? 	1
 Poll:  pulls even with  in New Hampshire after debate  	1
Photo: Dominican Republic President Danilo Medina According to WHO guidelines!😷Should I wear a mask to protect myself?Only wear a mask if you are ill with COVID-19 symptoms (especially coughing) or looking after someone who may have COVID-19. 	0
 Prekosyon pa kapon.	0
हरियाणा में रहने वाले प्रत्येक परिवार को अब अलग से मिलेगा पहचान पत्र 	0
       _in          Aaj tak, zee news, Republic bharat etc are many more news channel are there. But you choose anti india anti hindu channel. Wah re secularism indian wahhhh...???	0
9/What is the approach to exposed pregnant individuals?1. Serology testing +/- blood PCR2. Acute infection: no congenital anomalies, but risk of fetal loss; Rx with intrauterine blood transfusion 3. Periodic ultrasound to check for hydrops (edema, ascites, cardiomegaly)	0
5/What are effects of parvovirus B19 in pregnancy?1. Fetal loss 6.3%2. Hydrops fetalis 3.9%3. Fetal pericardial / pleural effusion4. Thrombocytopenia Most common up to 20 weeks AOGCongenital anomaly is NOT an effect! (Suggested answer time MCQ)	0
6/Hydrops fetalis in parvovirus B19Week 12-20 AOG highest risk periodParvov infection —&gt; severe anemia in fetus —&gt; high-output heart failure —&gt; abnormal accumulation of fluid in fetal tissues and cavities (ascites / effusions) —&gt; Hydrops	0
7/How do you diagnose parvovirus B19 in fetus?Amniotic fluid PVB19 PCR (preferred)Fetal blood IgM testing Note: risky to obtain fetal blood! Ultrasound serially to monitor for fetal changes	0
8/What is the Rx of anemia due to parvovirus B19 in fetus?Mild/moderate anemia - resolve spontaneously Severe - may lead to hydrops and deathRx: intrauterine RBC transfusion to prevent fetal death from anemiaIVIG not recommended in pregnancy	0
 Lovely case discussion.Thank you so much!!	0
Beheading Suspect Attended Same Mosque as 9/11 Terrorist: MOORE, Oklahoma -- Alton Nolen, the man who beheaded... 	0
" But the Democrat Liberal's called it ""WORKPLACE VIOLENCE""..Get outa here they truly lie? THEY LIE????????????"	0
 So if someone  happened to knock off Obama.Would that be  classified as domestic  violence then? Or just lucky? CashinIn	0
 Radical Muslims want to kill us; moderate Muslims want radical Muslims to kill us.	0
 please help the surviving family of this brutal attack: ColleenHufford memorial fund. 	0
ALL JIHAD ATTACKS WIIL BE WORK PLACE VIOLENCE. PERIOD!“: Alton Nolen, the man who beheaded... 	0
I feel some type of way. 	1
 Follow me &gt; _Of_Bieber6	1
 omfg no way! Banksy😞	1
 fredo?	1
 follow me	1
 ok	1
 follow me please i love you	1
 its not true.	1
 that's fucked up	1
 omg	1
“: I feel some type of way.  happened in my city waheeeeey	1
 i feel in love with u	1
 oh shit	1
 EMABiggestFansJustinBieber	1
 te amo ❤❤	1
 follow me Alfredo	1
 follow me pls fredo guarana	1
 te amo	1
 hi	1
 Uruguay love you.Uruguay te ama!	1
“: I feel some type of way.  same	1
 you will follow me and answer me with ''eu te amo, dani'' 🔮	1
 you're going to yawn when you read this 🔮	1
 Lol stop masturbation...  That's funny. Yea that's what I got out of the story. Lol	1
. I LOVE U	1
 follow please	1
 Plis Follow me!!! ♥	1
 u see me?	1
 please follow me	1
 so was i😓	1
 Hey	1
“: I feel some type of way.  THEY DID NOT JUST DO THAT	1
“: I feel some type of way.  OMFG YOU KNOW WHO BANKSY IS I LOVE YOU EVEN MORE	1
 😊😊😊😊	1
 nooo 😫	1
 awww I don't like that he was arrested 😮	1
 way to Brazil, way to my house, I understand ...EMABiggestFansJustinBieber	1
 ilysm	1
 hmmm	1
 love me	1
 I love you fredo ☺💕	1
 HEY	1
 Hi, follow me pls!	1
 holaa	1
 what is covid_19 &amp; how it is transmitted?how long virus can sustain to a person &amp; it’s remedy factor ? Authorized ans only please 🙏	0
What a Wonderful World. Together!	0
  Don’t have sex with animals.	0
 From  	0
    I’m nuts? The “what” is Covid-19. It has killed almost 60,000 people in the USA in two months. It would have killed many thousands more without social distancing.	0
